customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
42426,29-10-2021,Female,,Leinster,Personal,TRUE,TRUE,3,4,4,4,3,2,4,3,3,FALSE
361922,23-07-2022,Male,58,Leinster,Personal,FALSE,TRUE,1,4,4,4,3,1,5,5,,TRUE
350567,12-09-2021,Female,,Connacht,Business,TRUE,TRUE,4,1,1,3,4,4,5,4,4,FALSE
333128,18-03-2021,Female,53,Munster,Business,TRUE,FALSE,4,5,4,4,2,4,3,4,1,TRUE
114266,15-01-2021,Female,,Munster,Personal,FALSE,TRUE,4,4,4,3,1,,5,5,1,FALSE
94722,11-08-2021,Male,66,Leinster,Business,TRUE,FALSE,3,1,3,,1,5,5,5,,TRUE
303074,20-07-2021,Female,49,Munster,Business,TRUE,FALSE,4,4,2,,3,3,3,3,,TRUE
132494,05-04-2021,,,Leinster,Business,TRUE,FALSE,3,3,4,5,3,5,5,1,,TRUE
123202,22-12-2022,,63,Leinster,Personal,TRUE,FALSE,1,3,4,4,2,3,2,3,3,TRUE
384682,12-10-2021,Not specified,28,Munster,Business,TRUE,FALSE,1,1,5,2,2,2,5,4,2,TRUE
93879,06-10-2021,Female,30,Ulster,Personal,FALSE,FALSE,3,2,3,4,4,1,4,4,4,FALSE
174415,16-03-2021,Not specified,42,Munster,Personal,TRUE,FALSE,1,5,2,4,2,3,2,1,2,FALSE
193910,12-02-2021,Female,44,Leinster,Personal,TRUE,TRUE,2,2,2,1,2,3,,3,3,FALSE
160442,11-06-2021,Male,36,Munster,Personal,TRUE,TRUE,2,4,2,4,2,4,5,1,2,FALSE
57206,08-07-2022,Male,54,Connacht,Business,FALSE,FALSE,4,5,4,3,2,2,3,2,1,FALSE
227788,05-12-2022,Female,35,Ulster,Business-Plus,FALSE,FALSE,1,1,1,1,1,,4,3,1,FALSE
223133,05-07-2022,f,49,Leinster,Business,FALSE,FALSE,5,5,5,5,3,,3,3,3,TRUE
77334,16-04-2021,f,19,,Business-Plus,TRUE,FALSE,3,5,3,2,3,,4,4,3,FALSE
104637,10-10-2022,,18,Leinster,Personal,TRUE,TRUE,1,1,2,2,4,3,2,1,4,FALSE
101007,01-09-2022,Not specified,48,Munster,Business,TRUE,TRUE,3,3,3,4,3,4,5,1,1,FALSE
377444,30-03-2021,Male,36,Leinster,Business,TRUE,FALSE,3,2,3,3,3,2,4,4,2,FALSE
270077,21-02-2021,Male,63,Leinster,Personal,FALSE,FALSE,4,4,4,5,4,1,5,5,3,TRUE
378670,05-04-2021,Male,59,Leinster,Personal,TRUE,FALSE,2,2,2,4,4,1,3,5,1,FALSE
378599,03-08-2022,Female,49,Leinster,Personal,TRUE,FALSE,4,1,4,1,4,4,4,,2,TRUE
353216,28-01-2021,m,,Munster,Business,FALSE,FALSE,4,5,4,4,4,4,1,3,4,TRUE
276391,21-12-2021,Female,47,Leinster,Business,TRUE,FALSE,4,2,4,4,3,3,3,3,3,FALSE
94577,14-12-2021,Female,50,Leinster,Business,FALSE,TRUE,4,3,4,3,4,3,5,5,4,FALSE
63686,09-08-2022,m,,Leinster,Personal,TRUE,TRUE,3,3,3,2,3,,3,2,1,FALSE
222645,07-05-2022,Male,68,Munster,Business,FALSE,FALSE,1,5,1,2,1,1,1,4,,FALSE
100998,10-10-2021,Female,55,Munster,Business,FALSE,FALSE,4,4,4,2,,1,4,5,3,TRUE
228571,16-01-2021,Male,33,Connacht,Personal,TRUE,TRUE,2,2,4,2,4,4,5,5,1,FALSE
66424,17-07-2021,Male,64,Munster,Business,FALSE,FALSE,5,5,5,5,5,2,5,5,,TRUE
385368,16-01-2022,Male,20,Munster,Personal,TRUE,TRUE,4,4,4,4,3,1,,4,5,FALSE
160179,07-10-2021,Female,44,Leinster,Business,FALSE,FALSE,3,3,3,1,1,1,1,3,1,FALSE
117364,30-09-2022,Female,47,Connacht,Personal,FALSE,TRUE,2,2,2,4,1,,2,2,1,FALSE
35226,10-06-2021,Male,39,Leinster,Business-Plus,TRUE,TRUE,2,2,2,4,5,1,2,2,3,FALSE
74386,16-08-2021,Male,71,,Personal,TRUE,TRUE,2,3,2,4,1,5,4,5,3,FALSE
161183,26-04-2022,,30,Munster,Business,TRUE,FALSE,2,4,2,2,2,1,4,4,2,FALSE
20097,22-01-2021,Female,,Connacht,Business,TRUE,FALSE,2,3,4,4,4,3,2,5,4,TRUE
162022,31-03-2022,Male,25,Leinster,Business,TRUE,TRUE,4,4,4,,1,3,3,,,TRUE
280636,28-11-2021,Male,62,,Personal,TRUE,FALSE,5,5,4,,5,1,5,5,2,TRUE
358930,28-05-2022,Male,53,Connacht,Business,TRUE,FALSE,5,5,5,2,3,5,4,5,2,TRUE
39311,05-06-2022,Female,40,Munster,Personal,TRUE,TRUE,1,1,1,3,4,4,4,4,1,FALSE
194880,12-12-2022,Male,56,Leinster,Business,TRUE,FALSE,3,3,1,5,3,5,3,2,3,TRUE
223692,22-10-2021,Male,60,Ulster,Business,TRUE,FALSE,3,3,3,3,2,,5,5,3,TRUE
208442,16-02-2021,Female,53,Leinster,Business,FALSE,FALSE,1,1,4,1,4,4,4,4,2,TRUE
49788,17-11-2021,Female,64,Leinster,Personal,FALSE,TRUE,2,3,1,4,3,4,4,4,3,FALSE
88537,15-11-2022,Not specified,32,Connacht,Personal,TRUE,FALSE,2,4,2,5,1,4,5,4,5,FALSE
199979,01-02-2021,Female,56,Munster,Business,TRUE,FALSE,1,4,3,3,3,4,4,3,4,FALSE
260762,03-02-2021,,66,Ulster,Personal,TRUE,TRUE,2,2,5,3,4,4,1,4,1,FALSE
82094,21-04-2022,Female,,Munster,Business,TRUE,FALSE,5,5,5,5,5,1,2,5,3,TRUE
138322,09-04-2022,,60,Leinster,Personal,FALSE,TRUE,1,3,2,4,3,4,3,3,2,FALSE
277227,01-10-2022,Female,,Munster,Business,TRUE,FALSE,2,4,4,,4,4,4,4,5,TRUE
224652,09-10-2022,Female,52,Leinster,Business,TRUE,FALSE,4,3,1,2,5,3,5,5,5,FALSE
18738,25-04-2022,Male,42,Leinster,Business,TRUE,FALSE,2,3,4,1,1,1,1,,3,TRUE
263238,22-08-2022,Male,47,Leinster,Personal,TRUE,FALSE,4,5,4,4,2,1,4,4,4,TRUE
79462,18-10-2021,Male,,Leinster,Business,TRUE,FALSE,1,2,1,,5,,,4,5,TRUE
18560,08-06-2022,f,58,Leinster,Personal,TRUE,TRUE,2,2,2,3,4,2,3,4,4,FALSE
59291,19-03-2022,Female,43,Leinster,Business,TRUE,FALSE,5,5,5,5,3,1,1,,2,TRUE
359570,07-07-2021,Female,48,Munster,Business,TRUE,TRUE,4,4,2,4,3,3,3,3,4,FALSE
303371,22-06-2022,Female,61,Leinster,Personal,TRUE,FALSE,3,3,5,4,4,4,4,4,5,TRUE
307912,22-02-2021,Male,66,Connacht,Personal,TRUE,TRUE,5,5,4,3,1,2,3,,3,TRUE
113069,20-05-2021,Male,46,Leinster,Business,TRUE,FALSE,3,4,2,,5,2,5,5,3,TRUE
90993,03-02-2021,Male,39,Connacht,Business,TRUE,FALSE,2,5,2,2,2,4,3,4,2,FALSE
285806,10-11-2021,Female,32,Leinster,Personal,TRUE,FALSE,2,4,1,2,1,2,,3,1,FALSE
318432,16-10-2022,f,52,Leinster,Business,TRUE,FALSE,3,5,4,4,3,3,3,3,3,FALSE
358419,14-05-2022,Not specified,,Leinster,Business,TRUE,FALSE,4,1,1,1,1,3,5,5,,FALSE
107790,24-09-2021,Male,54,Leinster,Business,TRUE,FALSE,3,1,1,3,3,3,2,3,3,FALSE
169406,09-08-2022,Female,,Munster,Personal,TRUE,FALSE,3,3,3,5,5,1,3,1,5,FALSE
383082,26-02-2022,Female,36,Leinster,Personal,TRUE,FALSE,3,3,3,,1,1,1,3,4,FALSE
77306,25-05-2021,Female,38,Connacht,Personal,FALSE,FALSE,4,1,4,4,4,1,4,5,4,TRUE
138538,05-08-2021,f,45,Ulster,Business,TRUE,FALSE,3,2,2,2,3,2,,3,2,FALSE
249885,26-02-2022,Male,36,Leinster,Personal,TRUE,TRUE,2,2,2,1,,2,3,3,3,FALSE
389011,22-10-2021,Female,57,Leinster,Business,TRUE,FALSE,5,5,1,2,4,4,5,4,2,TRUE
290081,11-05-2021,Not specified,51,Leinster,Personal,TRUE,TRUE,3,3,4,1,4,4,4,,4,FALSE
265496,01-09-2022,Female,88,Leinster,Personal,TRUE,FALSE,4,4,3,4,4,5,5,5,3,FALSE
215638,19-01-2022,Male,47,,Business,TRUE,FALSE,5,5,4,4,4,4,4,4,4,TRUE
111821,27-08-2022,Male,29,Connacht,Personal,TRUE,TRUE,3,3,2,4,5,4,4,5,5,FALSE
274684,03-07-2021,,63,Leinster,Personal,TRUE,TRUE,2,2,3,3,3,3,4,3,3,FALSE
279092,03-09-2022,f,,Leinster,Personal,FALSE,TRUE,1,4,4,3,3,5,5,,5,FALSE
281214,22-09-2022,Male,34,Leinster,Business-Plus,TRUE,TRUE,3,3,2,2,3,4,2,5,3,FALSE
197000,02-04-2022,Female,26,,Personal,TRUE,FALSE,2,2,2,5,5,1,3,2,2,FALSE
317630,26-01-2021,Unspecified,23,Leinster,Business-Plus,TRUE,FALSE,4,4,4,3,4,3,2,2,4,TRUE
288946,28-03-2022,Female,50,Munster,Business,TRUE,FALSE,4,4,4,4,4,2,4,4,1,TRUE
181497,19-12-2021,Female,30,Munster,Personal,TRUE,TRUE,2,2,2,2,2,2,5,5,3,FALSE
800,26-06-2022,Male,64,Connacht,Personal,TRUE,TRUE,3,3,3,3,1,3,4,3,3,FALSE
278857,29-03-2021,Male,33,Leinster,Business,TRUE,FALSE,2,,2,4,4,4,5,,4,TRUE
226200,16-12-2021,Female,44,,Business,TRUE,FALSE,3,1,4,4,2,2,3,2,3,TRUE
344493,16-08-2021,Male,69,Leinster,Business,TRUE,FALSE,1,1,5,5,2,4,2,1,4,TRUE
212299,19-12-2022,Female,52,Munster,Personal,TRUE,TRUE,2,2,2,1,5,3,4,5,,FALSE
366885,14-06-2022,Female,20,Munster,Personal,TRUE,TRUE,1,1,1,2,3,5,5,4,3,FALSE
42809,14-10-2021,Male,,Munster,Business,TRUE,FALSE,4,4,4,3,3,1,2,1,3,TRUE
112509,28-06-2021,Male,,Munster,Business,FALSE,FALSE,,5,4,5,5,5,5,5,5,TRUE
366779,06-05-2021,Male,55,Leinster,Business,TRUE,FALSE,2,1,4,,5,5,5,5,,TRUE
379441,15-02-2022,Female,28,Leinster,Personal,TRUE,TRUE,2,3,3,4,1,4,3,3,1,FALSE
172471,16-07-2021,Male,51,Leinster,Business,TRUE,FALSE,3,2,1,1,4,4,4,4,4,TRUE
54995,12-05-2021,Female,,Munster,Business,TRUE,FALSE,3,4,3,3,3,2,4,4,,FALSE
320201,06-11-2022,Male,47,,Personal,TRUE,FALSE,1,2,2,1,1,2,1,4,1,FALSE
87724,24-02-2021,,34,,Business,FALSE,FALSE,1,4,1,2,1,2,3,3,,FALSE
119285,22-08-2021,Male,70,Leinster,Personal,TRUE,TRUE,3,2,2,,,5,5,5,2,FALSE
96466,26-08-2022,,67,Leinster,Business,FALSE,FALSE,3,3,3,3,3,2,3,3,4,FALSE
151381,20-06-2022,Male,31,,Personal,TRUE,FALSE,3,4,4,3,3,2,3,5,3,TRUE
240280,25-09-2021,f,39,,Business,TRUE,FALSE,4,4,4,5,5,5,5,5,4,TRUE
375268,06-06-2022,Female,68,Ulster,Business,TRUE,FALSE,2,2,4,2,5,5,5,,3,TRUE
350543,13-08-2021,Male,27,Leinster,Personal,TRUE,TRUE,4,3,3,3,1,4,4,4,4,FALSE
173686,11-10-2022,Female,52,Connacht,Personal,FALSE,TRUE,4,1,2,2,3,3,1,2,4,FALSE
177282,23-11-2022,m,81,Leinster,Personal,FALSE,FALSE,3,3,3,3,3,2,4,4,3,FALSE
370227,01-09-2021,Not specified,40,Leinster,Personal,TRUE,TRUE,4,4,4,4,5,2,1,5,5,FALSE
7818,09-05-2022,,31,,Business,TRUE,FALSE,5,5,4,4,4,3,5,4,4,TRUE
67652,02-12-2021,Male,42,,Business,TRUE,FALSE,1,1,1,3,1,3,5,5,2,FALSE
201152,24-06-2021,Female,46,Ulster,Business,TRUE,TRUE,1,1,4,,5,5,4,5,4,FALSE
67663,22-03-2022,,41,,Business,TRUE,FALSE,3,3,3,3,3,1,3,3,3,FALSE
5387,09-12-2021,Female,59,Ulster,Business,TRUE,FALSE,3,3,3,2,3,3,3,3,1,FALSE
12712,19-01-2021,Female,61,,Business,FALSE,FALSE,3,2,2,4,5,5,5,5,4,TRUE
285894,18-05-2021,f,46,Leinster,Business-Plus,TRUE,TRUE,3,3,3,4,1,1,,3,1,FALSE
170630,19-09-2021,Male,45,Munster,Business,TRUE,FALSE,4,4,1,,3,3,5,4,3,TRUE
100367,02-05-2022,Female,53,Ulster,Personal,FALSE,FALSE,4,4,3,4,2,4,4,4,3,FALSE
65816,31-07-2021,Male,70,Connacht,Personal,TRUE,TRUE,4,4,4,2,1,4,3,4,1,FALSE
81533,20-06-2021,Female,28,Leinster,Personal,TRUE,TRUE,2,3,3,4,5,4,5,4,5,FALSE
293789,13-06-2021,,61,Leinster,Personal,FALSE,FALSE,1,1,5,,2,2,,2,2,TRUE
111706,31-01-2022,Not specified,72,Ulster,Personal,TRUE,TRUE,2,3,2,3,4,4,2,2,,FALSE
39214,14-08-2021,Female,47,Munster,Personal,TRUE,FALSE,2,2,2,2,2,3,3,3,2,FALSE
234000,19-03-2021,Not specified,83,Munster,Business,FALSE,FALSE,4,4,4,1,4,2,4,3,,TRUE
106619,13-03-2021,Female,50,Leinster,Business,TRUE,FALSE,4,3,4,5,4,4,4,4,5,TRUE
337324,05-10-2021,Male,,Leinster,Personal,TRUE,TRUE,1,1,1,4,5,3,4,3,5,FALSE
251820,15-12-2022,Male,52,Leinster,Business,TRUE,FALSE,2,1,1,,4,1,3,2,4,FALSE
246648,23-08-2022,Female,29,Leinster,Personal,TRUE,FALSE,4,3,3,4,4,,5,3,4,TRUE
198948,23-09-2022,Not specified,45,Munster,Personal,TRUE,TRUE,1,3,2,3,3,4,3,1,4,FALSE
238062,31-01-2022,Male,26,Connacht,Personal,TRUE,TRUE,2,2,2,4,3,3,3,,4,FALSE
162515,29-03-2022,Male,,Munster,Personal,TRUE,TRUE,2,2,1,,5,5,5,4,5,FALSE
378126,14-07-2021,Female,63,Leinster,Business,FALSE,FALSE,3,3,3,4,5,5,,5,1,TRUE
389602,29-05-2021,Male,28,Ulster,Personal,FALSE,FALSE,2,2,2,4,2,3,5,5,,TRUE
112056,14-10-2022,Male,62,Ulster,Business,TRUE,FALSE,2,5,3,2,2,2,2,2,1,FALSE
64604,19-04-2022,Unspecified,51,,Business,TRUE,FALSE,4,1,5,4,5,2,5,5,4,TRUE
312212,23-04-2022,,62,Leinster,Personal,TRUE,FALSE,2,3,2,2,2,3,3,3,2,FALSE
136617,11-05-2022,Male,48,Leinster,Business,TRUE,FALSE,2,2,5,4,5,5,5,5,5,TRUE
194986,12-07-2022,Female,66,Munster,Personal,TRUE,FALSE,5,5,1,,5,5,5,3,2,TRUE
274673,01-05-2022,Male,41,Munster,Business,TRUE,FALSE,2,2,2,2,2,4,3,4,2,FALSE
218518,22-01-2021,m,55,Leinster,Personal,TRUE,TRUE,1,1,2,2,1,1,1,1,3,FALSE
9597,22-07-2021,Female,28,Leinster,Personal,TRUE,FALSE,5,5,5,5,5,5,5,,5,TRUE
41480,28-07-2021,m,65,,Personal,TRUE,FALSE,1,4,1,3,4,,3,3,2,FALSE
252685,20-08-2021,Not specified,48,Munster,Business,TRUE,TRUE,2,2,2,2,2,2,2,2,1,FALSE
188845,05-12-2021,m,55,Munster,Business,TRUE,TRUE,3,2,5,2,2,,2,2,,FALSE
276542,05-06-2022,f,48,Ulster,Business,TRUE,FALSE,2,2,2,1,4,4,5,4,3,FALSE
57709,30-11-2021,Female,34,Munster,Personal,TRUE,TRUE,2,3,3,2,3,3,5,,3,FALSE
241145,30-05-2022,Female,48,Munster,Business,TRUE,FALSE,4,4,4,5,5,3,4,4,5,TRUE
229117,17-11-2021,Male,,Leinster,Business,TRUE,FALSE,5,1,4,4,4,3,4,4,,TRUE
62811,16-08-2022,Male,31,Munster,Personal,TRUE,FALSE,3,3,3,2,2,2,4,4,2,FALSE
341835,26-09-2021,Male,57,Munster,Personal,TRUE,FALSE,3,5,4,1,1,1,1,1,2,FALSE
316270,11-03-2022,,30,,Business,TRUE,FALSE,2,2,5,2,5,3,5,5,5,TRUE
89357,06-02-2021,Female,,Munster,Business,TRUE,TRUE,3,1,4,1,4,4,4,4,4,FALSE
182816,16-12-2021,Male,43,,Business,TRUE,FALSE,3,3,3,4,2,2,2,2,4,TRUE
299096,26-03-2022,Female,46,Leinster,Business,TRUE,FALSE,5,5,2,1,5,5,5,5,5,TRUE
238231,20-10-2021,,52,Munster,Business,TRUE,FALSE,2,2,2,5,5,,5,,4,TRUE
259843,30-06-2022,Male,72,,Personal,TRUE,FALSE,3,3,3,4,4,2,2,2,4,FALSE
191521,11-02-2021,Male,18,Munster,Personal,TRUE,TRUE,1,1,1,3,4,1,3,2,4,FALSE
262230,02-03-2022,Female,20,Leinster,Personal,TRUE,TRUE,3,1,3,2,2,2,,,2,FALSE
332905,11-05-2021,Unspecified,,Munster,Personal,TRUE,FALSE,3,3,3,3,3,3,2,1,3,FALSE
373378,12-08-2021,,33,Munster,Personal,TRUE,TRUE,1,1,1,4,4,4,4,5,5,FALSE
150422,19-01-2022,Female,67,Leinster,Business,TRUE,FALSE,3,2,3,4,3,3,3,3,3,FALSE
68387,05-02-2022,Female,25,Leinster,Personal,TRUE,TRUE,2,2,2,2,2,1,4,3,4,FALSE
210840,17-02-2022,Male,57,Leinster,Business,TRUE,FALSE,3,3,3,1,1,1,4,3,,FALSE
377769,28-11-2021,Not specified,,Leinster,Business,TRUE,FALSE,2,2,2,2,4,3,3,4,2,FALSE
292612,13-09-2021,m,38,Munster,Personal,TRUE,TRUE,1,3,3,1,2,4,2,2,,FALSE
346306,10-11-2021,Female,,Leinster,Business-Plus,TRUE,FALSE,5,4,5,4,5,,4,3,5,TRUE
289570,27-07-2022,Female,26,Leinster,Personal,FALSE,FALSE,5,5,5,1,1,4,5,5,2,TRUE
9904,13-06-2022,,33,Munster,Business,TRUE,FALSE,5,2,4,4,1,1,1,2,4,TRUE
197521,02-05-2021,Female,,Ulster,Business,TRUE,FALSE,4,3,3,2,4,1,4,3,4,FALSE
282033,25-07-2021,m,75,Leinster,Personal,FALSE,TRUE,3,3,1,3,5,1,4,4,,FALSE
337226,18-07-2021,,27,Connacht,Business-Plus,TRUE,TRUE,1,1,3,2,3,4,5,1,3,FALSE
136223,02-02-2021,Female,,Leinster,Business,TRUE,FALSE,4,4,2,1,4,4,4,1,3,TRUE
48528,25-08-2022,Female,39,Munster,Personal,TRUE,FALSE,2,4,1,3,3,5,2,1,3,FALSE
33486,29-07-2022,Female,49,Connacht,Business,TRUE,FALSE,5,5,4,4,,4,4,4,3,TRUE
184358,06-03-2022,Male,60,Leinster,Business,TRUE,TRUE,2,5,4,3,3,5,4,,3,TRUE
81668,22-09-2021,,,Munster,Personal,TRUE,FALSE,5,2,5,5,3,,3,1,5,TRUE
182222,28-02-2021,Male,59,Connacht,Business,TRUE,FALSE,2,2,4,4,4,4,3,4,4,TRUE
198091,04-02-2022,Male,,Connacht,Business-Plus,TRUE,FALSE,4,,4,4,4,,1,3,,TRUE
230435,29-04-2022,,27,Leinster,Personal,TRUE,FALSE,4,4,4,2,2,5,2,4,4,FALSE
216648,27-09-2021,,,Ulster,Personal,TRUE,TRUE,2,3,3,2,3,5,4,5,3,FALSE
383610,08-06-2021,Female,27,,Personal,TRUE,TRUE,1,4,5,3,1,5,5,4,1,FALSE
61205,30-08-2022,Male,,Ulster,Business,TRUE,FALSE,4,3,1,3,4,5,4,5,4,TRUE
269282,07-12-2022,Male,57,Leinster,Personal,FALSE,TRUE,1,2,4,1,3,3,3,,2,FALSE
336256,15-10-2021,Male,75,Leinster,Personal,FALSE,TRUE,2,3,3,2,3,3,1,3,3,FALSE
166927,14-09-2022,Female,56,Leinster,Personal,TRUE,FALSE,4,5,1,2,,4,1,4,4,TRUE
157395,05-08-2021,,51,Leinster,Business,FALSE,FALSE,5,3,2,5,5,5,5,5,4,TRUE
6763,23-02-2022,Female,46,,Business,TRUE,FALSE,5,5,,4,4,4,4,4,,TRUE
348396,17-12-2022,Unspecified,42,Ulster,Business-Plus,TRUE,TRUE,3,3,3,3,1,2,3,3,,FALSE
355878,16-12-2022,Male,54,Munster,Business-Plus,FALSE,FALSE,5,2,1,2,5,5,5,5,4,TRUE
261675,09-11-2021,Male,53,Ulster,Business,TRUE,FALSE,1,5,4,3,3,3,3,4,2,TRUE
335842,23-09-2021,Male,40,Connacht,Personal,TRUE,TRUE,3,4,2,1,2,5,4,2,2,FALSE
184117,24-06-2022,Male,51,,Business,TRUE,FALSE,1,1,4,4,4,4,,4,5,TRUE
220488,10-01-2022,Male,53,Leinster,Business,TRUE,FALSE,2,2,1,4,3,4,4,4,4,TRUE
200009,28-08-2021,Not specified,,Leinster,Business,FALSE,FALSE,2,2,5,4,5,4,4,5,5,TRUE
256097,07-06-2022,Female,35,Leinster,Business,FALSE,TRUE,3,3,3,1,5,4,2,2,5,FALSE
303089,18-02-2021,Female,47,,Business,TRUE,FALSE,4,2,4,,5,5,5,4,,TRUE
72074,07-02-2021,Male,20,Leinster,Personal,TRUE,TRUE,1,1,1,2,3,4,3,3,2,FALSE
59053,01-02-2021,Female,50,Leinster,Personal,TRUE,FALSE,1,1,4,2,5,,5,2,5,TRUE
56409,11-08-2022,Female,,Connacht,Business-Plus,TRUE,FALSE,1,4,1,3,1,1,3,4,1,FALSE
336802,19-09-2022,Not specified,20,Ulster,Personal,FALSE,TRUE,2,2,2,3,1,2,3,1,1,FALSE
77950,08-11-2022,Female,,Leinster,Personal,FALSE,TRUE,2,2,5,4,5,5,5,5,3,FALSE
130004,09-05-2022,Female,50,Leinster,Business,TRUE,FALSE,4,3,4,3,4,,2,4,4,TRUE
213897,24-08-2022,Female,75,Leinster,Personal,TRUE,TRUE,2,2,5,4,3,3,4,3,4,FALSE
337760,07-03-2021,Male,55,Leinster,Business,TRUE,FALSE,2,2,4,1,2,5,5,5,4,TRUE
70690,05-07-2022,Male,51,Leinster,Business,TRUE,FALSE,1,3,3,4,3,3,3,3,3,FALSE
46370,21-02-2022,Female,21,Leinster,Personal,TRUE,TRUE,3,3,3,3,4,2,4,,4,FALSE
152484,26-02-2021,,46,,Personal,TRUE,FALSE,4,5,2,2,2,1,1,2,2,FALSE
99131,28-03-2021,Male,20,Leinster,Personal,TRUE,TRUE,3,2,2,1,2,3,3,3,2,FALSE
5643,03-12-2022,Male,48,Ulster,Business,TRUE,FALSE,2,2,4,4,4,4,4,4,3,TRUE
48367,01-02-2021,Male,70,Munster,Personal,TRUE,TRUE,1,1,1,1,2,3,4,4,2,FALSE
338762,21-06-2022,,72,Munster,Personal,FALSE,TRUE,2,2,4,4,5,5,3,5,3,FALSE
333530,26-03-2022,Female,48,Connacht,Business,TRUE,FALSE,1,2,4,4,,2,2,2,,TRUE
175672,26-04-2021,Female,31,,Personal,TRUE,TRUE,4,4,4,2,1,4,,3,1,FALSE
255581,16-05-2022,Female,29,Leinster,Personal,TRUE,FALSE,3,4,3,1,3,2,3,2,3,FALSE
321995,06-03-2022,Female,57,Leinster,Business,TRUE,FALSE,4,2,4,5,2,2,3,2,4,TRUE
227111,27-10-2021,Female,21,,Personal,TRUE,TRUE,2,2,2,,4,4,4,5,4,FALSE
116402,17-06-2021,Male,60,Munster,Personal,TRUE,TRUE,2,2,1,3,4,2,3,2,4,FALSE
177769,18-10-2022,Female,52,Leinster,Business,TRUE,FALSE,2,3,4,5,4,,4,4,,TRUE
65088,04-05-2021,Male,57,Leinster,Business,FALSE,FALSE,4,4,3,4,4,1,4,4,4,TRUE
298555,26-06-2021,Not specified,32,Munster,Personal,TRUE,FALSE,2,2,2,4,4,1,2,,4,FALSE
362158,12-11-2021,Male,30,Leinster,Business,TRUE,FALSE,4,2,3,,2,3,4,5,,TRUE
224378,05-10-2022,Female,46,Leinster,Business,TRUE,TRUE,4,3,3,4,5,4,5,,5,FALSE
285048,17-08-2021,Male,52,Connacht,Personal,TRUE,FALSE,1,1,4,4,4,3,4,4,,FALSE
20399,16-05-2022,m,44,Leinster,Business,FALSE,FALSE,2,2,3,4,4,1,5,,4,FALSE
335097,08-04-2021,Male,31,Connacht,Personal,TRUE,FALSE,1,4,4,2,3,4,4,4,,FALSE
366395,20-01-2021,Male,56,Leinster,Personal,TRUE,FALSE,5,5,4,5,2,4,4,4,1,TRUE
121233,06-10-2021,,29,Leinster,Business,TRUE,FALSE,1,4,4,5,2,4,2,1,5,TRUE
97116,20-04-2022,Female,38,Munster,Business,TRUE,TRUE,3,2,2,3,5,2,4,3,5,FALSE
45031,27-01-2022,Male,30,Munster,Personal,TRUE,FALSE,3,4,1,5,5,3,4,3,5,FALSE
375042,13-11-2021,Male,58,Ulster,Business,TRUE,FALSE,4,2,4,2,4,4,4,4,4,TRUE
192986,29-11-2021,Not specified,63,Ulster,Business,FALSE,FALSE,4,4,4,4,4,2,4,4,5,TRUE
382130,11-09-2022,Male,,Munster,Personal,TRUE,FALSE,1,1,3,,4,4,4,4,1,TRUE
23397,13-10-2022,,27,Munster,Personal,TRUE,FALSE,2,2,2,4,4,,1,,2,TRUE
340768,05-06-2021,Female,59,Munster,Business-Plus,FALSE,FALSE,2,5,2,2,2,1,4,3,2,FALSE
384772,16-12-2021,Male,49,Ulster,Business,TRUE,FALSE,3,3,3,4,5,5,5,5,1,TRUE
192299,28-04-2022,Female,27,Munster,Personal,TRUE,FALSE,2,3,4,1,1,2,1,3,1,TRUE
219193,19-03-2021,Male,61,Leinster,Business,TRUE,FALSE,1,5,4,3,1,1,1,1,3,FALSE
254885,02-12-2022,Not specified,56,Leinster,Personal,FALSE,FALSE,1,1,1,1,3,,2,,1,FALSE
369196,06-09-2021,Male,,Munster,Business,FALSE,FALSE,1,1,1,5,5,4,4,5,4,TRUE
119381,03-09-2021,Male,24,Leinster,Business,TRUE,FALSE,4,3,3,4,4,4,3,3,,TRUE
123341,02-05-2022,,,Munster,Personal,TRUE,TRUE,2,2,2,4,5,2,4,3,5,FALSE
11245,20-02-2021,Male,34,Connacht,Business,TRUE,FALSE,4,4,4,5,5,5,1,2,,TRUE
12957,05-04-2022,Male,65,,Personal,TRUE,TRUE,2,2,2,2,3,5,4,4,3,FALSE
310428,07-10-2021,Female,36,Leinster,Business,TRUE,FALSE,4,4,5,3,3,5,4,4,5,TRUE
244094,23-02-2022,Female,25,Connacht,Personal,TRUE,TRUE,1,1,1,2,3,5,5,3,3,FALSE
77832,27-10-2021,Female,21,Ulster,Personal,TRUE,TRUE,4,3,3,4,5,3,3,4,,FALSE
362045,30-01-2022,Female,,Leinster,Business,TRUE,FALSE,2,3,4,4,3,1,4,4,4,TRUE
167525,26-04-2022,m,,Leinster,Business,TRUE,TRUE,5,2,4,4,4,4,4,4,,TRUE
204801,29-03-2021,,47,Leinster,Business,TRUE,FALSE,5,2,3,2,4,5,5,5,2,TRUE
43401,21-08-2021,Female,,Munster,Business,TRUE,FALSE,2,1,3,4,1,5,4,5,1,FALSE
383072,19-10-2021,Male,38,Leinster,Business,TRUE,TRUE,3,3,3,4,1,4,1,,4,FALSE
868,19-05-2021,Male,,Leinster,Personal,TRUE,TRUE,5,5,4,2,3,1,4,3,3,TRUE
